HomeTeam,AwayTeam,HomeLastMatch,AwayLastMatch,HomeGoalDiff,AwayGoalDiff,HomeAvgGoals,AwayAvgGoals,HomeWinStreak,AwayWinStreak,HomeAvgConceded,AwayAvgConceded,HomeGoalDiffAvg,AwayGoalDiffAvg,FullTimeHomeTeamGoals,FullTimeAwayTeamGoals,FullTimeResult,MarketAverageHomeWinOdds,MarketAverageDrawWinOdds,MarketAverageAwayWinOdds,MarketAverageOver2.5Goals,MarketAverageUnder2.5Goals
12,5,14,15,-2,2,0.8,1.6,1,4,2.2,0.4,-1.4,1.2,0,2,-1,2.04,3.48,3.71,1.83,1.99
12,26,24,11,1,-1,1.4,1.2,2,0,2.0,2.6,-0.6,-1.4,3,2,1,1.52,4.55,5.83,1.64,2.29
13,15,7,7,1,-1,1.0,0.6,1,1,0.0,1.2,1.0,-0.6,1,0,1,1.35,5.62,8.1,1.4,3.01
13,16,15,13,1,-1,1.5,2.6,2,3,0.5,0.8,1.0,1.8,2,1,1,2.51,3.97,2.56,1.38,3.07
13,11,27,28,0,0,1.33,2.2,2,2,0.67,1.0,0.67,1.2,1,1,0,5.09,4.47,1.61,1.49,2.64
13,2,21,21,-1,1,1.0,1.8,2,3,0.75,1.0,0.25,0.8,0,1,-1,2.01,3.88,3.51,1.51,2.56
13,0,14,14,1,-1,1.0,2.0,3,2,0.6,1.0,0.4,1.0,1,0,1,3.77,3.69,1.98,1.82,2.02
13,18,23,23,-2,2,0.8,1.4,2,2,1.0,1.6,-0.2,-0.2,0,2,-1,1.5,4.57,6.21,1.55,2.45
13,10,9,10,0,0,1.0,2.4,1,3,1.4,1.0,-0.4,1.4,3,3,0,4.27,4.04,1.78,1.59,2.38
13,9,10,14,4,-4,1.6,0.6,2,0,1.2,2.6,0.4,-2.0,4,0,1,1.31,5.83,9.08,1.45,2.75
13,1,12,12,3,-3,2.2,1.4,3,2,1.0,1.8,1.2,-0.4,3,0,1,1.93,3.91,3.66,1.61,2.34
13,19,20,17,3,-3,2.6,1.6,3,2,1.0,2.0,1.6,-0.4,3,0,1,1.35,5.54,8.08,1.42,2.82
13,23,3,4,-3,3,2.8,1.8,3,3,1.4,1.2,1.4,0.6,1,4,-1,1.64,4.3,4.93,1.54,2.47
13,7,14,14,-1,1,2.4,1.6,3,2,1.2,1.4,1.2,0.2,1,2,-1,1.71,4.07,4.66,1.64,2.28
13,24,22,8,1,-1,2.4,2.0,3,3,1.8,2.0,0.6,0.0,4,3,1,1.81,3.96,4.11,1.66,2.25
24,23,7,7,0,0,1.0,1.6,0,2,1.0,1.2,0.0,0.4,1,1,0,2.45,3.49,2.89,1.77,2.08
24,19,14,14,0,0,1.0,1.8,0,2,1.0,1.4,0.0,0.4,1,1,0,2.03,3.66,3.65,1.83,2.02
24,7,28,28,-1,1,0.67,1.4,0,2,1.0,1.4,-0.33,0.0,0,1,-1,2.4,3.34,3.07,2.0,1.85
24,5,23,23,1,-1,0.75,1.4,1,4,0.75,0.2,0.0,1.2,1,0,1,2.36,3.31,3.11,2.14,1.73
24,18,12,14,3,-3,1.2,1.0,2,1,0.6,2.2,0.6,-1.2,3,0,1,2.15,3.52,3.43,1.86,1.98
24,13,8,14,-2,2,1.2,1.8,2,3,1.0,1.4,0.2,0.4,1,3,-1,2.69,3.31,2.72,1.94,1.9
24,26,20,20,1,-1,1.2,1.2,3,0,0.8,2.8,0.4,-1.6,1,0,1,1.75,3.82,4.79,1.89,1.94
24,1,14,13,1,-1,1.6,1.0,4,1,0.8,2.0,0.8,-1.0,2,1,1,2.64,3.39,2.68,1.87,1.96
24,16,12,11,1,-1,1.6,1.8,4,2,0.8,0.8,0.8,1.0,1,0,1,2.35,3.74,2.82,1.48,2.64
24,10,19,16,0,0,1.2,2.2,3,3,1.0,0.8,0.2,1.4,1,1,0,5.14,4.16,1.64,1.63,2.3
24,15,5,3,1,-1,1.6,1.0,4,1,0.8,1.8,0.8,-0.8,3,2,1,1.39,4.86,8.03,1.75,2.09
24,2,13,13,7,-7,2.8,1.4,4,2,0.8,2.4,2.0,-1.0,7,0,1,2.44,3.46,2.89,1.92,1.91
24,0,25,11,0,0,2.4,1.0,3,1,0.6,0.8,1.8,0.2,0,0,0,3.94,3.48,1.98,2.17,1.71
15,24,7,7,-1,1,0.0,1.6,0,3,1.0,1.8,-1.0,-0.2,0,1,-1,2.57,3.32,2.84,1.97,1.87
15,12,21,21,-3,3,0.0,1.8,0,3,2.0,0.8,-2.0,1.0,0,3,-1,4.56,4.04,1.74,1.61,2.36
15,26,7,7,0,0,0.33,1.0,0,0,1.67,2.6,-1.33,-1.6,1,1,0,2.25,3.52,3.17,1.77,2.06
15,9,28,21,-1,1,0.75,1.0,0,1,2.0,2.6,-1.25,-1.6,2,3,-1,2.33,3.54,3.03,1.76,2.08
15,6,14,14,1,-1,0.8,0.8,1,1,1.6,1.4,-0.8,-0.6,1,0,1,2.65,3.48,2.66,1.83,2.02
15,10,22,28,-1,1,1.2,2.4,1,3,2.0,1.2,-0.8,1.2,2,3,-1,10.4,5.96,1.28,1.44,2.8
15,4,10,11,-4,4,1.4,2.0,1,2,2.4,1.6,-1.0,0.4,1,5,-1,8.39,5.64,1.34,1.43,2.83
15,16,11,10,-5,5,1.2,2.6,1,3,3.2,0.6,-2.0,2.0,0,5,-1,4.29,4.47,1.69,1.3,3.46
15,18,11,10,-1,1,0.8,1.0,1,2,2.8,2.0,-2.0,-1.0,0,1,-1,3.24,3.56,2.18,1.66,2.23
15,20,9,8,-5,5,0.6,2.2,0,2,3.8,1.2,-3.2,1.0,0,5,-1,2.78,3.54,2.48,1.66,2.24
15,13,21,21,-2,2,0.4,1.6,0,3,3.8,1.6,-3.4,0.0,1,3,-1,6.82,5.09,1.42,1.44,2.75
15,23,21,28,-2,2,0.4,2.2,0,3,3.4,1.2,-3.0,1.0,1,3,-1,5.83,4.64,1.52,1.49,2.62
15,2,7,21,-4,4,0.4,1.8,0,3,3.2,2.0,-2.8,-0.2,0,4,-1,5.52,4.38,1.57,1.58,2.42
16,6,7,7,4,-4,4.0,0.4,1,0,0.0,2.2,4.0,-1.8,4,0,1,1.44,4.95,6.75,1.51,2.55
16,0,22,22,-1,1,2.0,1.0,1,2,0.5,0.6,1.5,0.4,0,1,-1,2.99,3.59,2.33,1.58,2.41
16,20,6,7,2,-2,2.33,1.6,2,1,0.67,1.8,1.67,-0.2,3,1,1,1.55,4.72,5.41,1.42,2.81
16,18,28,21,3,-3,2.75,1.0,3,2,0.75,2.2,2.0,-1.2,4,1,1,1.5,4.91,5.73,1.37,3.08
16,1,15,15,3,-3,3.0,0.8,4,1,0.8,2.4,2.2,-1.6,4,1,1,1.93,4.07,3.55,1.44,2.78
16,26,7,15,-1,1,2.4,1.2,3,1,1.2,2.0,1.2,-0.8,1,2,-1,1.26,6.76,9.98,1.3,3.49
16,7,21,22,0,0,2.6,1.2,3,2,1.2,1.2,1.4,0.0,1,1,0,1.72,4.35,4.24,1.42,2.84
16,4,7,4,-1,1,2.6,2.4,2,2,1.8,2.0,0.8,0.4,3,4,-1,3.21,4.04,2.07,1.35,3.26
16,10,14,18,-3,3,2.4,3.2,1,3,2.8,1.8,-0.4,1.4,3,6,-1,4.29,4.33,1.72,1.29,3.52
16,19,7,7,0,0,2.0,1.4,0,1,3.0,1.6,-1.0,-0.2,2,2,0,1.61,4.77,4.56,1.31,3.33
16,13,6,5,-1,1,2.0,2.0,0,4,3.0,1.4,-1.0,0.6,1,2,-1,2.88,3.94,2.24,1.32,3.31
16,9,22,22,-1,1,2.0,1.2,0,2,3.2,2.6,-1.2,-1.4,1,2,-1,1.46,5.21,5.89,1.33,3.27
16,12,21,21,1,-1,1.6,1.6,1,2,2.4,1.0,-0.8,0.6,1,0,1,2.45,3.73,2.69,1.48,2.67
16,11,10,24,-1,1,1.0,2.0,1,3,1.4,0.6,-0.4,1.4,0,1,-1,3.22,4.09,2.04,1.34,3.29
18,1,7,7,-1,1,1.0,0.8,0,1,2.0,2.4,-1.0,-1.6,1,2,-1,2.44,3.69,2.79,1.57,2.43
18,11,14,13,-2,2,1.0,1.4,0,3,2.5,0.8,-1.5,0.6,1,3,-1,7.57,5.49,1.38,1.46,2.73
18,4,21,7,-3,3,0.67,2.8,0,3,2.67,1.6,-2.0,1.2,0,3,-1,3.49,3.89,2.01,1.52,2.54
18,26,14,14,3,-3,1.5,1.2,1,1,2.25,2.0,-0.75,-0.8,4,1,1,1.8,3.96,4.25,1.69,2.21
18,12,22,21,1,-1,1.6,1.6,2,2,2.0,1.2,-0.4,0.4,2,1,1,2.89,3.71,2.33,1.51,2.53
18,6,13,7,0,0,1.4,0.2,2,0,1.6,2.0,-0.2,-1.8,0,0,0,2.18,3.47,3.38,1.81,2.03
18,0,21,20,-3,3,1.6,1.6,2,2,2.0,1.0,-0.4,0.6,2,5,-1,7.09,4.68,1.46,1.7,2.19
18,19,9,5,1,-1,2.0,1.0,3,0,1.6,2.0,0.4,-1.0,2,1,1,1.91,3.85,3.81,1.6,2.36
18,2,12,13,0,0,1.4,1.8,2,3,1.6,1.8,-0.2,0.0,1,1,0,2.8,3.75,2.38,1.51,2.56
18,10,8,7,-5,5,1.0,3.6,1,3,2.4,1.8,-1.4,1.8,0,5,-1,7.04,5.21,1.4,1.39,2.92
18,7,16,19,1,-1,1.6,1.2,2,2,2.8,1.2,-1.2,0.0,3,2,1,2.97,3.43,2.41,1.83,2.01
18,5,4,3,-2,2,1.2,1.4,2,4,2.2,0.2,-1.0,1.2,0,2,-1,2.62,3.41,2.69,1.79,2.04
18,20,28,20,-1,1,0.8,1.8,1,2,2.2,1.4,-1.4,0.4,0,1,-1,2.41,3.64,2.82,1.6,2.37
18,9,12,26,2,-2,1.0,1.0,2,2,2.0,2.4,-1.0,-1.4,2,0,1,1.63,4.15,5.17,1.71,2.17
19,4,7,7,-4,4,2.0,3.8,0,4,6.0,1.4,-4.0,2.4,2,6,-1,4.37,4.0,1.77,1.64,2.29
19,13,21,21,-1,1,1.5,2.4,0,5,4.0,0.8,-2.5,1.6,1,2,-1,3.36,3.69,2.11,1.56,2.47
19,10,13,27,-1,1,1.33,3.4,0,4,3.33,1.4,-2.0,2.0,1,2,-1,8.05,5.55,1.35,1.45,2.77
19,11,22,22,-1,1,1.25,1.4,0,3,3.0,1.0,-1.75,0.4,1,2,-1,8.88,5.85,1.31,1.45,2.75
19,5,13,12,0,0,1.4,1.6,0,3,2.8,0.6,-1.4,1.0,2,2,0,2.53,3.4,2.85,1.89,1.95
19,15,7,14,2,-2,1.4,0.6,1,0,1.6,2.0,-0.2,-1.4,2,0,1,1.96,3.84,3.67,1.66,2.26
19,23,21,21,-2,2,1.6,3.0,1,4,2.0,1.0,-0.4,2.0,2,4,-1,2.81,3.61,2.44,1.65,2.27
19,26,14,14,-1,1,1.6,1.2,1,2,2.0,1.6,-0.4,-0.4,1,2,-1,1.9,3.83,3.85,1.72,2.15
19,12,12,11,2,-2,1.8,1.2,2,2,1.6,1.2,0.2,0.0,2,0,1,3.8,3.7,1.94,1.67,2.22
19,24,11,8,-3,3,1.4,2.0,2,3,1.8,1.8,-0.4,0.2,0,3,-1,3.22,3.22,2.33,2.04,1.78
19,0,19,21,-1,1,1.0,1.4,1,3,2.0,0.6,-1.0,0.8,0,1,-1,6.85,4.65,1.46,1.72,2.14
19,1,7,14,2,-2,1.0,0.8,2,1,1.2,2.4,-0.2,-1.6,2,0,1,3.36,3.58,2.14,1.7,2.17
19,7,24,24,-1,1,1.0,1.6,2,3,1.2,1.2,-0.2,0.4,1,2,-1,2.71,3.34,2.69,2.01,1.84
